Customer_ID,Age,Gender,Customer_Segment,NHS_Eligible
C013962,36,Female,New,Yes
C013963,64,Male,Returning,No
C013964,49,Female,Returning,No
C013965,30,Female,Returning,Yes
C013966,51,Male,Loyal,No
C013967,68,Female,Loyal,Yes
C013968,16,Female,New,No
C013969,17,Female,New,Yes
C013970,78,Female,Returning,No
C013971,64,Female,Loyal,Yes
C013972,53,Male,New,Yes
C013973,74,Female,New,No
C013974,54,Male,New,No
C013975,49,Female,Loyal,No
C013976,29,Female,New,Yes
C013977,68,Male,Returning,No
C013978,65,Male,New,No
C013979,35,Male,Returning,No
C013980,63,Female,Returning,Yes
C013981,63,Female,Returning,No
C013982,22,Male,New,No
C013983,26,Female,New,No
C013984,54,Female,New,Yes
C013985,56,Female,Loyal,No
C013986,58,Female,Returning,No
C013987,40,Male,New,No
C013988,70,Male,New,No
C013989,44,Male,Returning,No
C013990,29,Female,New,Yes
C013991,23,Male,Loyal,No
C013992,73,Male,New,Yes
C013993,61,Male,Returning,No
C013994,45,Female,Returning,No
C013995,29,Male,Loyal,No
C013996,22,Female,Returning,No
C013997,25,Male,New,No
C013998,22,Male,New,No
C013999,50,Male,Returning,No
C014000,28,Male,New,No
C014001,24,Female,Returning,No
C014002,34,Male,Loyal,No
C014003,61,Female,New,No
C014004,48,Male,Returning,No
C014005,25,Female,New,No
C014006,64,Female,New,No
C014007,47,Male,New,No
C014008,28,Male,New,No
C014009,60,Female,New,No
C014010,80,Female,Loyal,No
C014011,51,Female,Returning,No
C014012,26,Female,New,No
C014013,36,Female,New,No
C014014,54,Male,Loyal,Yes
C014015,80,Female,New,No
C014016,76,Female,New,Yes
C014017,76,Male,Loyal,Yes
C014018,70,Female,Returning,No
C014019,53,Female,New,No
C014020,58,Female,Returning,No
C014021,63,Female,New,No
C014022,62,Male,Returning,No
C014023,57,Male,New,No
C014024,24,Female,Loyal,No
C014025,73,Male,Returning,Yes
C014026,16,Male,New,Yes
C014027,43,Male,Returning,Yes
C014028,44,Male,New,No
C014029,80,Male,Loyal,No
C014030,21,Male,New,No
C014031,46,Female,New,No
C014032,39,Female,Loyal,No
C014033,22,Male,New,No
C014034,30,Male,New,Yes
C014035,43,Male,Loyal,No
C014036,75,Male,Returning,No
C014037,41,Male,New,Yes
C014038,73,Male,Returning,Yes
C014039,63,Male,Returning,No
C014040,69,Female,Loyal,No
C014041,71,Female,Returning,Yes
C014042,62,Female,Returning,No
C014043,63,Female,Loyal,No
C014044,26,Male,New,Yes
C014045,62,Female,Returning,No
C014046,19,Male,Returning,No
C014047,63,Female,Returning,Yes
C014048,58,Male,Returning,No
C014049,65,Female,New,No
C014050,57,Male,Returning,Yes
C014051,39,Female,Returning,No
C014052,40,Male,Loyal,Yes
C014053,54,Male,New,No
C014054,46,Male,Loyal,No
C014055,38,Male,New,No
C014056,47,Male,Returning,No
C014057,50,Male,Returning,No
C014058,31,Female,Returning,No
C014059,57,Male,Loyal,No
C014060,36,Female,Returning,Yes
C014061,33,Female,New,Yes
C014062,43,Female,Returning,Yes
C014063,22,Female,Returning,Yes
C014064,55,Female,Returning,No
C014065,63,Male,New,Yes
C014066,78,Male,New,No
C014067,34,Male,New,No
C014068,51,Female,Returning,Yes
C014069,48,Male,Returning,No
C014070,63,Female,Loyal,No
C014071,56,Female,New,Yes
C014072,68,Female,Returning,No
C014073,71,Male,Loyal,Yes
C014074,23,Male,New,No
C014075,39,Female,Returning,Yes
C014076,58,Female,Loyal,No
C014077,51,Female,New,No
C014078,47,Female,Returning,No
C014079,27,Male,New,No
C014080,53,Female,New,Yes
C014081,64,Male,Loyal,Yes
C014082,18,Male,New,No
C014083,54,Female,Loyal,No
C014084,74,Male,Returning,No
C014085,53,Male,New,Yes
C014086,77,Female,New,No
C014087,38,Male,Loyal,No
C014088,16,Female,New,No
C014089,60,Male,New,Yes
C014090,29,Male,New,No
C014091,16,Male,Returning,No
C014092,27,Male,New,No
C014093,76,Male,Loyal,No
C014094,66,Female,New,No
C014095,33,Male,New,No
C014096,54,Male,Returning,No
C014097,38,Male,New,No
C014098,27,Male,Loyal,No
C014099,80,Female,Loyal,No
C014100,68,Female,Returning,No
C014101,39,Male,Loyal,No
C014102,38,Male,Loyal,Yes
C014103,69,Male,New,No
C014104,45,Female,New,Yes
C014105,40,Female,Returning,Yes
C014106,41,Male,Loyal,No
C014107,45,Female,Loyal,No
C014108,49,Male,Returning,No
C014109,18,Male,New,No
C014110,47,Female,Loyal,No
C014111,44,Female,Returning,No
C014112,33,Male,Loyal,No
C014113,39,Male,Returning,No
C014114,43,Female,New,No
C014115,39,Female,Returning,Yes
C014116,75,Female,Returning,Yes
C014117,50,Female,Returning,Yes
C014118,48,Male,Returning,No
C014119,33,Female,Loyal,Yes
C014120,75,Female,Loyal,No
C014121,17,Female,New,No
C014122,51,Female,New,No
C014123,26,Male,New,Yes
C014124,65,Male,Returning,Yes
C014125,40,Female,Returning,No
C014126,35,Female,Returning,No
C014127,19,Male,Returning,No
C014128,67,Male,Loyal,No
C014129,41,Female,New,Yes
C014130,33,Female,Returning,No
C014131,70,Male,Loyal,Yes
C014132,17,Female,New,Yes
C014133,46,Male,New,No
C014134,26,Male,Returning,No
C014135,24,Female,New,No
C014136,17,Female,Returning,Yes
C014137,28,Male,Loyal,No
C014138,77,Female,New,No
C014139,44,Male,Loyal,No
C014140,80,Female,New,No
C014141,33,Male,Returning,Yes
C014142,65,Male,New,No
C014143,21,Male,Returning,Yes
C014144,23,Female,Loyal,No
C014145,17,Male,New,No
C014146,74,Male,Loyal,No
C014147,59,Female,Returning,No
C014148,64,Male,Loyal,No
C014149,76,Male,Returning,No
C014150,37,Female,Returning,No
C014151,62,Male,Loyal,No
C014152,48,Female,Returning,No
C014153,51,Female,Loyal,No
C014154,59,Female,New,Yes
C014155,46,Female,New,No
C014156,17,Female,Returning,Yes
C014157,20,Female,New,No
C014158,48,Male,Returning,No
C014159,53,Male,Loyal,No
C014160,63,Female,Returning,Yes
C014161,53,Male,Loyal,No
C014162,28,Male,New,Yes
C014163,39,Female,New,No
C014164,44,Other,New,No
C014165,79,Female,Loyal,No
C014166,50,Female,Returning,No
C014167,57,Female,Loyal,Yes
C014168,63,Female,New,Yes
C014169,39,Female,New,No
C014170,78,Female,Loyal,No
C014171,59,Male,Returning,No
C014172,71,Male,Returning,No
C014173,64,Male,Returning,No
C014174,56,Male,Returning,No
C014175,18,Male,Loyal,Yes
C014176,53,Male,New,Yes
C014177,24,Female,New,No
C014178,55,Female,New,No
C014179,61,Female,Returning,No
C014180,51,Female,Loyal,Yes
C014181,36,Male,Returning,No
C014182,19,Female,Loyal,Yes
C014183,59,Female,Returning,No
C014184,61,Female,Returning,Yes
C014185,47,Male,Returning,No
C014186,62,Female,Loyal,No
C014187,66,Female,New,No
C014188,49,Female,Returning,No
C014189,19,Female,Returning,No
C014190,72,Male,Loyal,No
C014191,46,Female,New,No
C014192,59,Female,New,Yes
C014193,75,Male,Returning,Yes
C014194,39,Female,Returning,No
C014195,56,Male,New,No
C014196,17,Male,Returning,No
C014197,73,Female,Returning,No
C014198,19,Female,New,Yes
C014199,51,Female,Returning,Yes
C014200,38,Female,New,No
C014201,18,Female,Loyal,No
C014202,46,Male,Returning,Yes
C014203,76,Female,Returning,No
C014204,26,Female,Returning,No
C014205,34,Male,New,Yes
C014206,28,Female,Returning,No
C014207,24,Male,Returning,Yes
C014208,30,Female,New,No
C014209,53,Male,Loyal,No
C014210,66,Male,Loyal,Yes
C014211,60,Male,Returning,No
C014212,66,Male,Returning,No
C014213,62,Female,Returning,No
C014214,40,Female,New,No
C014215,74,Female,New,No
C014216,27,Female,Returning,No
C014217,61,Male,Returning,Yes
C014218,23,Female,Returning,No
C014219,65,Female,Loyal,No
C014220,21,Male,Returning,Yes
C014221,30,Female,New,No
C014222,41,Male,Returning,No
C014223,61,Female,Returning,No
C014224,18,Male,New,Yes
C014225,32,Female,New,Yes
C014226,37,Male,Returning,No
C014227,63,Male,Returning,No
C014228,78,Male,New,No
C014229,55,Other,Returning,No
C014230,48,Male,Loyal,No
C014231,37,Female,Returning,Yes
C014232,69,Female,Returning,No
C014233,22,Male,New,No
C014234,24,Male,Returning,No
C014235,29,Male,New,Yes
C014236,33,Male,Loyal,Yes
C014237,46,Female,New,No
C014238,77,Female,Loyal,No
C014239,58,Female,Returning,No
C014240,40,Male,Returning,Yes
C014241,29,Female,Returning,No
C014242,58,Female,New,No
C014243,32,Male,New,No
C014244,79,Female,New,Yes
C014245,47,Female,Returning,No
C014246,51,Female,Returning,No
C014247,74,Female,Loyal,No
C014248,35,Female,New,No
C014249,46,Male,Loyal,Yes
C014250,50,Male,New,No
C014251,33,Male,Returning,No
C014252,19,Male,New,No
C014253,34,Female,Loyal,No
C014254,23,Female,Returning,No
C014255,59,Female,Returning,No
C014256,16,Male,New,No
C014257,36,Female,Returning,No
C014258,73,Male,New,No
C014259,52,Male,Returning,No
C014260,59,Male,Returning,Yes
C014261,59,Female,New,Yes
C014262,35,Male,New,No
C014263,57,Female,New,No
C014264,30,Male,Returning,No
C014265,57,Male,New,No
C014266,60,Female,New,No
C014267,72,Male,New,No
C014268,75,Male,New,No
C014269,17,Male,Returning,Yes
C014270,35,Female,Returning,No
C014271,51,Female,New,No
C014272,36,Female,Returning,No
C014273,56,Male,Returning,No
C014274,71,Female,New,No
C014275,32,Other,Loyal,Yes
C014276,74,Male,Returning,No
C014277,73,Female,Returning,No
C014278,75,Male,Returning,Yes
C014279,20,Female,Returning,No
C014280,35,Female,New,No
C014281,24,Female,New,No
C014282,23,Male,Loyal,Yes
C014283,19,Male,Loyal,No
C014284,44,Female,Loyal,No
C014285,21,Female,Returning,No
C014286,35,Female,Loyal,No
C014287,79,Male,Returning,No
C014288,73,Female,Returning,No
C014289,76,Male,Loyal,Yes
C014290,18,Male,Loyal,No
C014291,58,Female,Returning,Yes
C014292,57,Male,Loyal,No
C014293,24,Male,Loyal,No
C014294,74,Male,Returning,No
C014295,42,Male,Returning,No
C014296,79,Female,New,Yes
C014297,23,Male,Loyal,No
C014298,58,Female,New,No
C014299,24,Male,New,No
C014300,77,Female,New,Yes
C014301,55,Female,Returning,No
C014302,20,Female,New,No
C014303,29,Female,New,No
C014304,39,Female,Loyal,No
C014305,16,Female,Returning,No
C014306,16,Male,Loyal,No
C014307,76,Male,Loyal,Yes
C014308,79,Female,Returning,No
C014309,50,Male,Returning,No
C014310,74,Male,New,No
C014311,58,Female,Loyal,No
C014312,17,Male,Returning,Yes
C014313,62,Female,Loyal,No
C014314,17,Male,Loyal,No
C014315,69,Male,New,No
C014316,39,Female,Loyal,No
C014317,25,Female,Loyal,No
C014318,32,Female,Returning,Yes
C014319,60,Male,Loyal,Yes
C014320,71,Female,Returning,Yes
C014321,53,Male,Returning,No
C014322,26,Male,New,No
C014323,74,Female,Returning,Yes
C014324,67,Male,Loyal,No
C014325,42,Female,New,No
C014326,52,Male,New,No
C014327,78,Female,New,No
C014328,40,Female,Returning,Yes
C014329,17,Female,Returning,Yes
C014330,25,Female,Loyal,No
C014331,55,Male,New,No
C014332,80,Male,New,No
C014333,64,Female,New,No
C014334,56,Female,Loyal,No
C014335,36,Male,Returning,No
C014336,44,Female,New,No
C014337,18,Female,New,No
C014338,40,Male,New,No
C014339,56,Female,Returning,No
C014340,74,Male,Returning,No
C014341,75,Female,Returning,Yes
C014342,69,Male,New,No
C014343,17,Female,Returning,No
C014344,68,Female,Returning,No
C014345,30,Female,New,Yes
C014346,56,Male,New,No
C014347,77,Male,New,No
C014348,73,Female,Returning,Yes
C014349,59,Male,Returning,Yes
C014350,35,Female,Returning,No
C014351,49,Female,Returning,No
C014352,61,Female,New,No
C014353,49,Male,Loyal,No
C014354,42,Female,Loyal,No
C014355,42,Female,New,No
C014356,54,Male,Loyal,No
C014357,18,Male,Returning,No
C014358,80,Female,Returning,No
C014359,22,Male,Returning,Yes
C014360,79,Female,Loyal,Yes
C014361,18,Female,New,No
C014362,49,Female,New,No
C014363,43,Male,Loyal,Yes
C014364,53,Male,Loyal,Yes
C014365,44,Female,Loyal,No
C014366,74,Female,New,Yes
C014367,17,Female,Returning,No
C014368,80,Male,Returning,Yes
C014369,60,Male,New,Yes
C014370,66,Male,New,No
C014371,25,Male,Loyal,No
C014372,20,Male,New,No
C014373,41,Male,New,No
C014374,36,Male,New,No
C014375,66,Female,Returning,Yes
C014376,74,Male,Loyal,No
C014377,43,Female,New,No
C014378,65,Female,Loyal,Yes
C014379,19,Female,New,No
C014380,64,Female,New,Yes
C014381,22,Male,New,Yes
C014382,59,Female,Returning,No
C014383,40,Female,Loyal,Yes
C014384,42,Male,Returning,Yes
C014385,33,Male,New,No
C014386,42,Female,Loyal,No
C014387,72,Female,Returning,No
C014388,68,Female,Returning,Yes
C014389,38,Male,Loyal,No
C014390,35,Female,Loyal,No
C014391,49,Male,Returning,Yes
C014392,60,Female,New,No
C014393,27,Male,New,No
C014394,63,Female,Loyal,Yes
C014395,77,Female,Returning,No
C014396,70,Female,Loyal,Yes
C014397,51,Female,Loyal,No
C014398,36,Other,Loyal,No
C014399,37,Male,New,No
C014400,64,Female,New,No
C014401,45,Male,New,Yes
C014402,22,Female,New,No
C014403,60,Male,Returning,Yes
C014404,24,Female,Returning,Yes
C014405,80,Female,New,No
C014406,43,Female,Returning,No
C014407,38,Female,New,Yes
C014408,19,Male,Returning,No
C014409,26,Female,Returning,No
C014410,77,Female,New,No
C014411,50,Male,Returning,No
C014412,74,Female,Returning,No
C014413,78,Female,Returning,No
C014414,19,Male,Returning,No
C014415,40,Female,New,No
C014416,70,Male,Loyal,Yes
C014417,48,Male,Loyal,No
C014418,49,Female,New,No
C014419,53,Female,New,No
C014420,61,Female,Loyal,No
C014421,77,Male,Returning,No
C014422,73,Male,New,No
C014423,56,Male,Returning,No
C014424,53,Female,Loyal,No
C014425,39,Male,New,No
C014426,23,Female,Returning,No
C014427,62,Male,Loyal,No
C014428,16,Female,New,No
C014429,61,Male,Loyal,No
C014430,48,Female,Loyal,No
C014431,67,Female,Returning,No
C014432,77,Female,Returning,No
C014433,51,Male,Returning,No
C014434,53,Male,Returning,No
C014435,47,Male,New,No
C014436,40,Female,New,No
C014437,21,Male,New,No
C014438,18,Female,New,No
C014439,62,Male,Returning,No
C014440,75,Female,Loyal,No
C014441,19,Male,New,No
C014442,37,Male,Returning,Yes
C014443,55,Female,Returning,No
C014444,61,Male,Returning,No
C014445,63,Female,Returning,Yes
C014446,61,Female,New,Yes
C014447,21,Female,New,No
C014448,32,Female,New,No
C014449,46,Female,Loyal,No
C014450,20,Male,Loyal,No
C014451,38,Male,Returning,No
C014452,41,Female,Returning,No
C014453,79,Male,Returning,No
C014454,36,Male,Returning,No
C014455,79,Female,New,No
C014456,61,Female,New,No
C014457,60,Male,New,Yes
C014458,69,Female,Loyal,No
C014459,70,Female,Returning,No
C014460,30,Male,Returning,No
C014461,43,Male,Loyal,No
C014462,50,Male,Returning,No
C014463,79,Male,Returning,No
C014464,18,Female,Loyal,No
C014465,46,Male,New,No
C014466,29,Male,New,Yes
C014467,29,Female,Returning,No
C014468,65,Female,New,Yes
C014469,29,Female,Returning,Yes
C014470,67,Male,Loyal,No
C014471,80,Male,Loyal,No
C014472,66,Male,New,Yes
C014473,27,Female,New,No
C014474,25,Male,Loyal,No
C014475,44,Female,Loyal,No
C014476,51,Male,New,No
C014477,66,Male,Loyal,No
C014478,43,Male,Loyal,No
C014479,26,Female,New,No
C014480,80,Female,New,No
C014481,74,Female,Loyal,No
C014482,58,Male,Returning,No
C014483,61,Female,Returning,No
C014484,76,Male,Loyal,No
C014485,46,Female,Loyal,Yes
C014486,25,Male,New,Yes
C014487,55,Female,Returning,Yes
C014488,45,Female,Loyal,No
C014489,67,Male,New,No
C014490,66,Female,New,Yes
C014491,46,Female,Loyal,No
C014492,39,Male,Loyal,No
C014493,43,Female,New,No
C014494,57,Male,New,No
C014495,57,Male,Loyal,No
C014496,49,Female,New,No
C014497,50,Female,New,No
C014498,80,Female,Loyal,Yes
C014499,32,Female,Loyal,No
C014500,27,Female,Returning,Yes
C014501,67,Male,Returning,No
C014502,76,Female,Returning,No
C014503,55,Male,New,Yes
C014504,42,Male,Loyal,No
C014505,38,Female,Returning,No
C014506,46,Male,Returning,No
C014507,19,Female,Returning,No
C014508,50,Female,Returning,No
C014509,33,Male,New,No
C014510,33,Female,Returning,No
C014511,52,Female,Returning,Yes
C014512,78,Male,Loyal,No
C014513,29,Male,Loyal,No
C014514,75,Male,New,No
C014515,49,Male,Returning,No
C014516,79,Male,New,No
C014517,40,Male,Returning,No
C014518,80,Female,Loyal,No
C014519,58,Male,Loyal,No
C014520,59,Male,New,No
C014521,52,Female,Returning,Yes
C014522,45,Female,New,No
C014523,50,Female,New,Yes
C014524,71,Female,New,Yes
C014525,67,Female,Returning,No
C014526,17,Female,Returning,No
C014527,61,Male,Returning,No
C014528,70,Female,Returning,No
C014529,64,Female,New,No
C014530,48,Male,Returning,Yes
C014531,37,Female,New,No
C014532,59,Male,New,No
C014533,59,Male,Returning,Yes
C014534,40,Male,New,No
C014535,42,Female,Returning,Yes
C014536,39,Female,Loyal,No
C014537,18,Male,New,No
C014538,18,Female,Loyal,No
C014539,21,Female,New,No
C014540,43,Female,Loyal,Yes
C014541,49,Male,New,Yes
C014542,42,Female,Loyal,No
C014543,78,Male,New,No
C014544,30,Male,Loyal,Yes
C014545,41,Female,New,No
C014546,32,Male,Returning,No
C014547,35,Male,New,No
C014548,53,Female,New,Yes
C014549,36,Female,New,Yes
C014550,36,Female,New,No
C014551,59,Male,Returning,No
C014552,69,Female,Returning,No
C014553,29,Female,Returning,No
C014554,23,Male,Returning,No
C014555,31,Male,New,No
C014556,53,Female,Returning,No
C014557,78,Male,Loyal,No
C014558,26,Male,New,No
C014559,18,Female,Loyal,No
C014560,50,Male,New,No
C014561,80,Male,Returning,No
C014562,51,Female,Loyal,No
C014563,76,Other,Returning,No
C014564,57,Female,Returning,No
C014565,18,Male,New,Yes
C014566,43,Male,Returning,No
C014567,66,Female,Returning,Yes
C014568,49,Female,Loyal,No
C014569,28,Male,Loyal,No
C014570,27,Male,New,Yes
C014571,59,Female,Returning,No
C014572,46,Female,Returning,No
C014573,53,Female,Returning,Yes
C014574,40,Female,New,Yes
C014575,38,Female,Loyal,Yes
C014576,59,Male,Returning,No
C014577,16,Female,New,No
C014578,44,Male,New,Yes
C014579,40,Male,Returning,Yes
C014580,66,Other,Loyal,No
C014581,63,Male,New,Yes
C014582,43,Female,New,No
C014583,33,Male,New,No
C014584,31,Female,Returning,No
C014585,29,Female,Returning,Yes
C014586,33,Male,New,Yes
C014587,65,Male,Loyal,Yes
C014588,18,Male,New,No
C014589,17,Female,Loyal,No
C014590,51,Female,Loyal,No
C014591,30,Male,New,No
C014592,70,Female,Loyal,No
C014593,64,Female,Returning,No
C014594,65,Male,Loyal,Yes
C014595,45,Male,New,No
C014596,44,Female,Loyal,No
C014597,43,Female,Returning,Yes
C014598,28,Male,New,Yes
C014599,52,Male,Loyal,No
C014600,72,Female,Loyal,No
C014601,32,Male,New,No
C014602,19,Female,Returning,No
C014603,52,Male,Loyal,No
C014604,41,Male,Returning,Yes
C014605,67,Male,Returning,No
C014606,71,Male,New,No
C014607,77,Female,Returning,Yes
C014608,41,Female,Returning,No
C014609,74,Male,Returning,No
C014610,23,Female,Returning,No
C014611,40,Male,Returning,No
C014612,33,Female,New,Yes
C014613,76,Female,Loyal,Yes
C014614,55,Male,New,No
C014615,39,Female,Returning,No
C014616,25,Male,Loyal,No
C014617,66,Female,Loyal,No
C014618,58,Female,New,No
C014619,71,Female,Loyal,Yes
C014620,44,Female,New,Yes
C014621,25,Male,New,No
C014622,37,Female,Loyal,Yes
C014623,56,Female,New,No
C014624,31,Male,Returning,Yes
C014625,20,Female,Loyal,No
C014626,69,Female,New,No
C014627,50,Male,Loyal,Yes
C014628,41,Male,Returning,Yes
C014629,51,Female,Returning,Yes
C014630,64,Male,Returning,No
C014631,16,Female,Returning,Yes
C014632,44,Female,Loyal,No
C014633,32,Female,Loyal,No
C014634,21,Male,New,Yes
C014635,18,Female,Returning,Yes
C014636,44,Male,Returning,Yes
C014637,51,Female,Returning,No
C014638,48,Female,New,No
C014639,66,Male,New,No
C014640,45,Other,New,No
C014641,54,Female,Returning,No
C014642,69,Female,New,No
C014643,58,Male,Returning,No
C014644,75,Male,Loyal,No
C014645,30,Female,New,No
C014646,67,Female,Returning,Yes
C014647,61,Male,New,Yes
C014648,53,Female,Returning,No
C014649,16,Female,New,No
C014650,51,Female,Loyal,Yes
C014651,71,Female,New,Yes
C014652,57,Male,Loyal,No
C014653,16,Female,New,Yes
C014654,34,Male,Loyal,No
C014655,53,Female,New,No
C014656,68,Female,New,No
C014657,44,Male,Loyal,No
C014658,71,Female,New,No
C014659,67,Female,Returning,Yes
C014660,33,Female,Returning,No
C014661,28,Male,Returning,No
C014662,74,Male,New,Yes
C014663,54,Male,Loyal,No
C014664,71,Male,Returning,No
C014665,75,Female,Loyal,No
C014666,43,Male,Loyal,No
C014667,18,Female,Loyal,No
C014668,75,Female,Returning,No
C014669,53,Female,New,No
C014670,23,Female,Loyal,Yes
C014671,50,Female,Loyal,Yes
C014672,17,Female,Returning,No
C014673,34,Male,Loyal,No
C014674,38,Male,New,No
C014675,45,Male,New,No
C014676,52,Female,New,No
C014677,70,Female,Returning,No
C014678,38,Male,Returning,No
C014679,63,Female,New,No
C014680,77,Female,Returning,No
C014681,64,Female,New,No
C014682,32,Female,Returning,Yes
C014683,60,Female,New,Yes
C014684,34,Male,New,Yes
C014685,47,Male,Returning,No
C014686,57,Other,New,No
C014687,35,Female,Returning,No
C014688,16,Female,Returning,No
C014689,70,Male,Loyal,No
C014690,63,Female,New,No
C014691,24,Male,New,No
C014692,40,Male,Loyal,Yes
C014693,33,Female,New,No
C014694,79,Female,Returning,No
C014695,77,Female,Loyal,No
C014696,60,Male,New,No
C014697,44,Female,Loyal,Yes
C014698,19,Female,Returning,No
C014699,32,Female,Loyal,No
C014700,22,Male,Loyal,No
C014701,67,Male,Loyal,No
C014702,21,Male,New,No
C014703,60,Male,Returning,Yes
C014704,77,Female,Returning,No
C014705,36,Female,Returning,No
C014706,60,Female,Loyal,No
C014707,73,Male,New,No
C014708,43,Male,Returning,No
C014709,45,Female,Returning,No
C014710,29,Male,New,No
C014711,43,Female,Returning,No
C014712,72,Male,New,No
C014713,59,Male,Returning,Yes
C014714,29,Male,New,No
C014715,50,Male,Loyal,No
C014716,61,Male,New,No
C014717,21,Male,Returning,No
C014718,65,Male,Returning,No
C014719,29,Female,Returning,Yes
C014720,35,Female,Returning,No
C014721,43,Male,Loyal,No
C014722,48,Male,New,No
C014723,75,Male,Returning,No
C014724,30,Female,Returning,No
C014725,32,Female,Returning,No
C014726,40,Female,Loyal,No
C014727,71,Male,Returning,No
C014728,78,Female,New,No
C014729,45,Female,Returning,No
C014730,61,Female,Returning,No
C014731,75,Female,New,No
C014732,71,Female,Returning,No
C014733,60,Male,Returning,No
C014734,51,Female,Loyal,No
C014735,79,Female,New,No
C014736,31,Female,Returning,No
C014737,39,Female,New,Yes
C014738,62,Male,New,No
C014739,17,Male,Returning,No
C014740,48,Male,Returning,Yes
C014741,71,Male,Returning,No
C014742,27,Female,Loyal,No
C014743,68,Male,New,No
C014744,42,Female,Returning,No
C014745,71,Male,New,No
C014746,57,Male,New,No
C014747,26,Female,New,No
C014748,63,Female,Returning,Yes
C014749,19,Female,Returning,No
C014750,31,Female,Returning,No
C014751,73,Female,Returning,No
C014752,72,Male,New,No
C014753,19,Female,New,Yes
C014754,40,Male,Returning,No
C014755,22,Male,Loyal,Yes
C014756,33,Female,Loyal,No
C014757,78,Female,New,Yes
C014758,28,Female,Returning,No
C014759,57,Female,Returning,Yes
C014760,68,Female,Loyal,No
C014761,73,Female,New,No
C014762,39,Female,New,No
C014763,61,Male,Loyal,Yes
C014764,47,Male,New,No
C014765,22,Female,Loyal,No
C014766,30,Male,Returning,No
C014767,64,Male,Returning,Yes
C014768,60,Female,New,No
C014769,49,Female,Loyal,No
C014770,66,Female,New,Yes
C014771,60,Female,Returning,Yes
C014772,38,Male,New,No
C014773,35,Male,New,Yes
C014774,77,Male,Returning,No
C014775,79,Female,New,No
C014776,17,Male,Returning,No
C014777,67,Female,Returning,Yes
C014778,24,Female,Returning,No
C014779,71,Female,Returning,No
C014780,54,Male,New,No
C014781,60,Male,Loyal,No
C014782,61,Male,New,No
C014783,55,Male,Returning,No
C014784,32,Female,Loyal,No
C014785,68,Female,Loyal,No
C014786,52,Male,New,No
C014787,51,Male,New,No
C014788,36,Female,Loyal,No
C014789,16,Female,Loyal,Yes
C014790,52,Male,Returning,No
C014791,38,Female,New,Yes
C014792,58,Female,Returning,No
C014793,39,Female,Loyal,No
C014794,79,Female,New,No
C014795,60,Male,Loyal,Yes
C014796,45,Male,Returning,No
C014797,62,Female,Returning,No
C014798,58,Female,New,Yes
C014799,56,Male,New,No
C014800,53,Female,New,No
C014801,76,Female,Loyal,No
C014802,36,Female,Returning,No
C014803,44,Male,Returning,No
C014804,32,Male,Loyal,Yes
C014805,53,Female,New,No
C014806,80,Male,Loyal,No
C014807,55,Male,New,No
C014808,29,Female,New,No
C014809,75,Male,Returning,Yes
C014810,67,Female,Loyal,No
C014811,44,Male,Returning,No
C014812,25,Male,New,No
C014813,42,Female,Loyal,No
C014814,68,Male,Loyal,No
C014815,53,Male,Returning,No
C014816,28,Female,Returning,Yes
C014817,26,Male,Returning,No
C014818,78,Male,New,No
C014819,45,Male,Returning,Yes
C014820,60,Male,New,No
C014821,39,Female,Returning,No
C014822,21,Female,Returning,No
C014823,42,Female,Returning,Yes
C014824,61,Male,Loyal,No
C014825,37,Male,Returning,No
C014826,55,Male,Returning,No
C014827,44,Female,New,No
C014828,37,Male,New,No
C014829,32,Male,New,No
C014830,32,Male,New,No
C014831,32,Male,Returning,No
C014832,62,Female,Returning,No
C014833,37,Female,Loyal,No
C014834,64,Female,New,No
C014835,36,Female,New,No
C014836,37,Female,Loyal,Yes
C014837,76,Male,New,No
C014838,72,Female,Returning,Yes
C014839,42,Female,Returning,Yes
C014840,33,Female,Returning,Yes
C014841,62,Male,New,No
C014842,20,Male,New,No
C014843,45,Female,Loyal,No
C014844,54,Male,Loyal,No
C014845,59,Male,Returning,No
C014846,22,Male,New,Yes
C014847,16,Male,Returning,No
C014848,33,Male,Returning,Yes
C014849,23,Male,New,Yes
C014850,48,Female,Loyal,No
C014851,75,Male,Loyal,No
C014852,34,Female,New,No
C014853,45,Female,New,No
C014854,29,Male,New,No
C014855,18,Male,Returning,No
C014856,61,Male,Returning,No
C014857,32,Male,Returning,Yes
C014858,51,Male,Returning,Yes
C014859,60,Male,New,No
C014860,70,Male,New,No
C014861,28,Female,Returning,No
C014862,53,Female,Returning,No
C014863,75,Female,Loyal,No
C014864,47,Male,New,No
C014865,18,Male,Loyal,No
C014866,32,Male,New,No
C014867,67,Female,Returning,No
C014868,67,Male,New,No
C014869,36,Male,Returning,Yes
C014870,28,Male,Returning,Yes
C014871,34,Female,Loyal,No
C014872,31,Male,New,No
C014873,64,Male,New,No
C014874,70,Female,Returning,Yes
C014875,19,Female,Returning,No
C014876,64,Female,New,No
C014877,64,Female,New,No
C014878,55,Female,Returning,No
C014879,72,Male,New,Yes
C014880,18,Male,New,No
C014881,61,Male,New,Yes
C014882,24,Female,Returning,No
C014883,74,Female,Loyal,No
C014884,48,Male,Returning,No
C014885,21,Male,Loyal,No
C014886,64,Male,Returning,No
C014887,64,Male,New,No
C014888,46,Male,Loyal,No
C014889,36,Male,New,Yes
C014890,17,Male,Loyal,No
C014891,75,Female,New,No
