Sale_ID,Date,Store_ID,Customer_ID,Product_ID,Quantity,Unit_Price,Discount_Pct,Payment_Method,Return_Flag,Gross_Revenue,Discount_Amount,Net_Revenue,Cost,Gross_Margin,Region,Category,Month_Year
T00079617,2025-02-27,S1051,C016528,P0085,1,102.41,0.05,Card,No,102.41,5.12,97.29,58.37,38.92,Midlands,Prescription Lens,2025-02
T00079618,2025-02-27,S1050,C010640,P0238,1,44.98,0.05,Klarna,No,44.98,2.25,42.73,23.09,19.64,Midlands,Contact Lenses,2025-02
T00079619,2026-08-16,S1003,C000462,P0164,1,244.88,0.0,Card,No,244.88,0.0,244.88,117.02,127.86,London,Prescription Lens,2026-08
T00079620,2025-07-01,S1043,C005139,P0128,1,36.29,0.0,Card,No,36.29,0.0,36.29,16.38,19.91,Midlands,Contact Lenses,2025-07
T00079621,2025-08-23,S1076,C007415,P0047,1,93.67,0.05,Card,No,93.67,4.68,88.99,60.13,28.86,Yorkshire,Sunglasses,2025-08
T00079622,2026-08-01,S1016,C011743,P0080,1,24.44,0.15,Card,No,24.44,3.67,20.77,13.04,7.73,South East,Lens Care,2026-08
T00079623,2026-04-15,S1109,C016024,P0258,1,51.48,0.05,Cash,No,51.48,2.57,48.91,21.24,27.67,Scotland,Contact Lenses,2026-04
T00079624,2026-02-04,S1059,C006282,P0283,1,179.6,0.0,Card,No,179.6,0.0,179.6,104.12,75.48,North West,Prescription Lens,2026-02
T00079625,2025-08-26,S1073,C006280,P0108,2,20.29,0.2,Card,No,40.58,8.12,32.46,21.53,10.93,Yorkshire,Contact Lenses,2025-08
T00079626,2025-10-04,S1121,C006040,P0229,2,53.89,0.0,Card,No,107.78,0.0,107.78,71.19,36.59,Wales,Contact Lenses,2025-10
T00079627,2026-08-13,S1016,C018942,P0161,1,96.82,0.0,Card,No,96.82,0.0,96.82,45.9,50.92,South East,Spectacle Frame,2026-08
T00079628,2025-02-09,S1121,C013131,P0225,1,240.82,0.05,Card,No,240.82,12.04,228.78,128.83,99.95,Wales,Prescription Lens,2025-02
T00079629,2025-03-28,S1087,C007091,P0150,1,8.49,0.05,Card,No,8.49,0.42,8.07,4.7,3.37,North East,Lens Care,2025-03
T00079630,2025-02-10,S1111,C004458,P0062,1,224.26,0.05,Cash,No,224.26,11.21,213.05,113.64,99.41,Wales,Spectacle Frame,2025-02
T00079631,2026-10-17,S1089,C004638,P0021,1,265.08,0.0,Gift Card,No,265.08,0.0,265.08,111.65,153.43,North East,Spectacle Frame,2026-10
T00079632,2025-09-22,S1023,C011205,P0037,2,169.49,0.0,Cash,No,338.98,0.0,338.98,150.86,188.12,South East,Sunglasses,2025-09
T00079633,2025-09-25,S1025,C015773,P0120,1,20.94,0.05,Gift Card,No,20.94,1.05,19.89,9.51,10.38,South West,Lens Care,2025-09
T00079634,2026-10-01,S1017,C012748,P0168,1,20.08,0.0,Cash,Yes,20.08,0.0,20.08,11.55,8.53,South East,Contact Lenses,2026-10
T00079635,2026-04-23,S1053,C006320,P0040,1,23.32,0.0,Card,No,23.32,0.0,23.32,14.48,8.84,Midlands,Lens Care,2026-04
T00079636,2026-06-15,S1043,C000873,P0251,1,127.41,0.05,Klarna,No,127.41,6.37,121.04,64.09,56.95,Midlands,Spectacle Frame,2026-06
T00079637,2026-10-06,S1078,C007765,P0199,1,70.4,0.0,Klarna,No,70.4,0.0,70.4,47.33,23.07,Yorkshire,Contact Lenses,2026-10
T00079638,2026-12-21,S1108,C008438,P0221,1,232.21,0.05,Card,No,232.21,11.61,220.6,100.54,120.06,Scotland,Spectacle Frame,2026-12
T00079639,2025-08-13,S1072,C013484,P0198,1,62.44,0.05,Klarna,No,62.44,3.12,59.32,28.82,30.5,Yorkshire,Contact Lenses,2025-08
T00079640,2026-04-28,S1039,C012384,P0176,1,298.53,0.05,Card,No,298.53,14.93,283.6,146.28,137.32,Midlands,Sunglasses,2026-04
T00079641,2025-05-07,S1019,C007551,P0020,1,14.81,0.0,Card,No,14.81,0.0,14.81,8.15,6.66,South East,Lens Care,2025-05
T00079642,2025-11-08,S1084,C017847,P0092,1,385.36,0.0,Klarna,No,385.36,0.0,385.36,187.29,198.07,North East,Spectacle Frame,2025-11
T00079643,2026-09-13,S1076,C019142,P0249,1,61.94,0.15,Cash,No,61.94,9.29,52.65,35.1,17.55,Yorkshire,Contact Lenses,2026-09
T00079644,2026-10-02,S1004,C019339,P0185,1,145.47,0.05,Card,No,145.47,7.27,138.2,81.97,56.23,London,Prescription Lens,2026-10
T00079645,2026-09-18,S1040,C005402,P0261,1,227.27,0.15,Klarna,No,227.27,34.09,193.18,116.12,77.06,Midlands,Spectacle Frame,2026-09
T00079646,2025-02-21,S1024,C009516,P0033,1,59.66,0.0,Cash,No,59.66,0.0,59.66,29.47,30.19,South West,Prescription Lens,2025-02
T00079647,2026-02-24,S1101,C006989,P0134,1,343.8,0.05,Gift Card,No,343.8,17.19,326.61,160.61,166.0,Scotland,Prescription Lens,2026-02
T00079648,2025-04-06,S1064,C004791,P0123,1,126.81,0.0,Cash,No,126.81,0.0,126.81,56.99,69.82,North West,Prescription Lens,2025-04
T00079649,2026-04-23,S1113,C006944,P0090,1,16.62,0.0,Card,No,16.62,0.0,16.62,8.65,7.97,Wales,Lens Care,2026-04
T00079650,2026-05-26,S1045,C006709,P0282,2,156.49,0.05,Card,No,312.98,15.65,297.33,187.01,110.32,Midlands,Spectacle Frame,2026-05
T00079651,2026-07-25,S1037,C011865,P0011,1,179.45,0.1,Cash,No,179.45,17.94,161.51,106.76,54.75,South West,Spectacle Frame,2026-07
T00079652,2026-02-26,S1036,C009677,P0153,1,136.9,0.05,Card,No,136.9,6.85,130.05,70.69,59.36,South West,Prescription Lens,2026-02
T00079653,2026-02-27,S1054,C019301,P0111,2,271.9,0.05,Card,No,543.8,27.19,516.61,262.1,254.51,North West,Spectacle Frame,2026-02
T00079654,2026-05-21,S1084,C005501,P0255,1,239.14,0.0,Klarna,No,239.14,0.0,239.14,119.37,119.77,North East,Prescription Lens,2026-05
T00079655,2026-01-08,S1097,C016555,P0035,1,127.81,0.0,Klarna,No,127.81,0.0,127.81,85.81,42.0,Scotland,Prescription Lens,2026-01
T00079656,2025-06-02,S1025,C004361,P0146,1,129.94,0.1,Card,No,129.94,12.99,116.95,70.5,46.45,South West,Sunglasses,2025-06
T00079657,2026-01-19,S1074,C000629,P0088,1,40.32,0.1,Klarna,No,40.32,4.03,36.29,17.16,19.13,Yorkshire,Contact Lenses,2026-01
T00079658,2026-03-15,S1025,C007125,P0080,1,24.44,0.05,Cash,No,24.44,1.22,23.22,15.09,8.13,South West,Lens Care,2026-03
T00079659,2026-02-16,S1035,C013564,P0181,1,168.66,0.05,Klarna,Yes,168.66,8.43,160.23,75.22,85.01,South West,Spectacle Frame,2026-02
T00079660,2026-05-04,S1010,C001002,P0122,1,295.15,0.0,Card,No,295.15,0.0,295.15,192.41,102.74,South East,Spectacle Frame,2026-05
T00079661,2026-06-14,S1089,C015875,P0149,1,23.05,0.05,Card,No,23.05,1.15,21.9,13.2,8.7,North East,Contact Lenses,2026-06
T00079662,2026-08-21,S1040,C005203,P0032,1,302.83,0.0,Card,No,302.83,0.0,302.83,138.95,163.88,Midlands,Spectacle Frame,2026-08
T00079663,2025-11-10,S1036,C001393,P0215,1,96.17,0.05,Card,No,96.17,4.81,91.36,40.91,50.45,South West,Prescription Lens,2025-11
T00079664,2025-04-16,S1057,C005216,P0147,1,56.37,0.0,Klarna,No,56.37,0.0,56.37,33.63,22.74,North West,Sunglasses,2025-04
T00079665,2026-01-28,S1110,C015519,P0223,1,150.65,0.1,Card,No,150.65,15.07,135.58,61.85,73.73,Scotland,Prescription Lens,2026-01
T00079666,2025-01-08,S1063,C015435,P0145,1,128.4,0.0,Klarna,No,128.4,0.0,128.4,67.5,60.9,North West,Prescription Lens,2025-01
T00079667,2026-02-02,S1082,C013002,P0052,1,428.89,0.2,Card,No,428.89,85.78,343.11,186.71,156.4,Yorkshire,Spectacle Frame,2026-02
T00079668,2025-07-19,S1034,C004783,P0230,1,8.43,0.1,Klarna,No,8.43,0.84,7.59,3.27,4.32,South West,Lens Care,2025-07
T00079669,2026-05-14,S1038,C016629,P0010,1,23.5,0.1,Klarna,No,23.5,2.35,21.15,12.7,8.45,South West,Lens Care,2026-05
T00079670,2025-07-29,S1115,C003713,P0201,2,118.81,0.0,Card,No,237.62,0.0,237.62,127.69,109.93,Wales,Spectacle Frame,2025-07
T00079671,2025-11-07,S1014,C017288,P0291,1,61.71,0.1,Card,No,61.71,6.17,55.54,29.75,25.79,South East,Spectacle Frame,2025-11
T00079672,2026-09-05,S1082,C018413,P0047,1,93.67,0.0,Card,No,93.67,0.0,93.67,52.27,41.4,Yorkshire,Sunglasses,2026-09
T00079673,2026-12-02,S1050,C013884,P0144,1,169.66,0.15,Card,No,169.66,25.45,144.21,66.66,77.55,Midlands,Prescription Lens,2026-12
T00079674,2025-10-30,S1047,C017097,P0122,1,295.15,0.1,Cash,No,295.15,29.52,265.63,124.89,140.74,Midlands,Spectacle Frame,2025-10
T00079675,2025-11-21,S1053,C011690,P0023,1,108.92,0.05,Klarna,No,108.92,5.45,103.47,43.56,59.91,Midlands,Prescription Lens,2025-11
T00079676,2026-09-16,S1020,C005131,P0155,1,134.06,0.05,Gift Card,No,134.06,6.7,127.36,57.26,70.1,South East,Prescription Lens,2026-09
T00079677,2025-08-04,S1095,C000722,P0231,1,175.59,0.05,Card,No,175.59,8.78,166.81,112.48,54.33,North East,Spectacle Frame,2025-08
T00079678,2025-02-13,S1102,C009238,P0264,1,415.99,0.05,Card,No,415.99,20.8,395.19,212.38,182.81,Scotland,Prescription Lens,2025-02
T00079679,2025-06-03,S1083,C004256,P0248,1,59.92,0.05,Card,No,59.92,3.0,56.92,36.59,20.33,Yorkshire,Contact Lenses,2025-06
T00079680,2026-05-26,S1053,C009954,P0096,2,122.18,0.05,Card,No,244.36,12.22,232.14,151.05,81.09,Midlands,Sunglasses,2026-05
T00079681,2026-04-17,S1117,C015702,P0169,1,65.84,0.0,Card,No,65.84,0.0,65.84,29.81,36.03,Wales,Contact Lenses,2026-04
T00079682,2025-07-27,S1072,C008835,P0098,2,34.88,0.0,Card,No,69.76,0.0,69.76,40.54,29.22,Yorkshire,Contact Lenses,2025-07
T00079683,2025-11-27,S1094,C004603,P0141,1,114.48,0.1,Card,No,114.48,11.45,103.03,53.66,49.37,North East,Spectacle Frame,2025-11
T00079684,2026-08-20,S1085,C019128,P0078,2,30.52,0.1,Gift Card,Yes,61.04,6.1,54.94,24.15,30.79,North East,Contact Lenses,2026-08
T00079685,2026-05-23,S1013,C012003,P0054,1,133.47,0.05,Card,No,133.47,6.67,126.8,85.35,41.45,South East,Prescription Lens,2026-05
T00079686,2026-06-30,S1053,C008031,P0108,1,20.29,0.0,Card,No,20.29,0.0,20.29,13.12,7.17,Midlands,Contact Lenses,2026-06
T00079687,2026-02-21,S1052,C005893,P0298,1,60.53,0.05,Card,No,60.53,3.03,57.5,27.58,29.92,Midlands,Contact Lenses,2026-02
T00079688,2025-10-27,S1026,C012797,P0044,1,231.28,0.2,Klarna,No,231.28,46.26,185.02,115.7,69.32,South West,Prescription Lens,2025-10
T00079689,2025-03-11,S1120,C015460,P0205,2,216.75,0.05,Card,No,433.5,21.68,411.82,251.16,160.66,Wales,Prescription Lens,2025-03
T00079690,2026-05-16,S1093,C004504,P0295,1,104.31,0.05,Klarna,No,104.31,5.22,99.09,62.63,36.46,North East,Prescription Lens,2026-05
T00079691,2026-08-21,S1005,C001555,P0162,1,202.3,0.0,Cash,No,202.3,0.0,202.3,118.41,83.89,London,Spectacle Frame,2026-08
T00079692,2025-01-21,S1029,C019332,P0083,1,46.88,0.05,Card,No,46.88,2.34,44.54,21.32,23.22,South West,Prescription Lens,2025-01
T00079693,2025-12-17,S1096,C010356,P0059,1,68.99,0.0,Card,No,68.99,0.0,68.99,33.94,35.05,Scotland,Contact Lenses,2025-12
T00079694,2026-08-12,S1019,C014433,P0037,1,169.49,0.0,Klarna,No,169.49,0.0,169.49,93.72,75.77,South East,Sunglasses,2026-08
T00079695,2026-06-14,S1047,C005076,P0135,1,218.82,0.0,Klarna,No,218.82,0.0,218.82,104.48,114.34,Midlands,Prescription Lens,2026-06
T00079696,2025-10-09,S1115,C000220,P0203,1,159.56,0.0,Card,No,159.56,0.0,159.56,101.34,58.22,Wales,Prescription Lens,2025-10
T00079697,2026-04-24,S1046,C017247,P0300,1,5.72,0.05,Card,No,5.72,0.29,5.43,3.48,1.95,Midlands,Lens Care,2026-04
T00079698,2025-08-14,S1103,C004068,P0167,1,131.89,0.1,Card,No,131.89,13.19,118.7,58.19,60.51,Scotland,Sunglasses,2025-08
T00079699,2026-08-12,S1074,C008939,P0080,1,24.44,0.2,Card,No,24.44,4.89,19.55,11.43,8.12,Yorkshire,Lens Care,2026-08
T00079700,2026-08-26,S1102,C000759,P0147,1,56.37,0.0,Gift Card,No,56.37,0.0,56.37,31.84,24.53,Scotland,Sunglasses,2026-08
T00079701,2025-05-13,S1083,C017323,P0073,1,65.69,0.05,Card,No,65.69,3.28,62.41,37.96,24.45,Yorkshire,Prescription Lens,2025-05
T00079702,2025-02-04,S1033,C017295,P0018,2,19.14,0.15,Card,No,38.28,5.74,32.54,15.94,16.6,South West,Contact Lenses,2025-02
T00079703,2026-01-31,S1089,C010400,P0137,1,47.31,0.1,Card,No,47.31,4.73,42.58,25.41,17.17,North East,Sunglasses,2026-01
T00079704,2026-09-18,S1120,C002189,P0208,1,29.41,0.15,Card,No,29.41,4.41,25.0,15.71,9.29,Wales,Contact Lenses,2026-09
T00079705,2025-05-29,S1053,C002261,P0291,1,61.71,0.15,Card,No,61.71,9.26,52.45,24.61,27.84,Midlands,Spectacle Frame,2025-05
T00079706,2026-06-28,S1029,C009887,P0299,2,56.09,0.1,Klarna,No,112.18,11.22,100.96,49.03,51.93,South West,Contact Lenses,2026-06
T00079707,2026-11-07,S1080,C015933,P0139,1,28.04,0.0,Card,No,28.04,0.0,28.04,16.96,11.08,Yorkshire,Contact Lenses,2026-11
T00079708,2026-07-15,S1117,C005318,P0067,1,173.16,0.0,Card,Yes,173.16,0.0,173.16,105.89,67.27,Wales,Sunglasses,2026-07
T00079709,2026-01-27,S1052,C008021,P0164,2,244.88,0.0,Klarna,No,489.76,0.0,489.76,218.02,271.74,Midlands,Prescription Lens,2026-01
T00079710,2026-01-30,S1105,C018524,P0119,1,65.62,0.05,Card,No,65.62,3.28,62.34,28.2,34.14,Scotland,Contact Lenses,2026-01
T00079711,2026-01-18,S1073,C018157,P0137,1,47.31,0.0,Card,No,47.31,0.0,47.31,30.53,16.78,Yorkshire,Sunglasses,2026-01
T00079712,2026-03-05,S1003,C011741,P0264,1,415.99,0.1,Gift Card,No,415.99,41.6,374.39,183.91,190.48,London,Prescription Lens,2026-03
T00079713,2025-08-03,S1105,C013299,P0083,1,46.88,0.15,Gift Card,No,46.88,7.03,39.85,20.89,18.96,Scotland,Prescription Lens,2025-08
T00079714,2026-03-20,S1030,C006065,P0012,1,234.47,0.0,Card,No,234.47,0.0,234.47,145.13,89.34,South West,Spectacle Frame,2026-03
T00079715,2026-06-04,S1008,C015127,P0252,2,223.77,0.05,Card,No,447.54,22.38,425.16,287.86,137.3,London,Spectacle Frame,2026-06
T00079716,2025-10-29,S1073,C006258,P0042,1,132.35,0.05,Cash,No,132.35,6.62,125.73,76.27,49.46,Yorkshire,Spectacle Frame,2025-10
T00079717,2026-05-01,S1118,C007929,P0192,1,241.28,0.1,Card,No,241.28,24.13,217.15,141.41,75.74,Wales,Spectacle Frame,2026-05
T00079718,2026-10-24,S1061,C014061,P0217,1,50.63,0.05,Klarna,No,50.63,2.53,48.1,31.29,16.81,North West,Sunglasses,2026-10
T00079719,2025-12-18,S1044,C017232,P0190,1,13.34,0.0,Cash,No,13.34,0.0,13.34,7.12,6.22,Midlands,Lens Care,2025-12
T00079720,2025-12-27,S1001,C002007,P0008,1,44.38,0.05,Card,No,44.38,2.22,42.16,27.87,14.29,London,Contact Lenses,2025-12
T00079721,2025-05-22,S1090,C012690,P0176,1,298.53,0.05,Klarna,No,298.53,14.93,283.6,173.48,110.12,North East,Sunglasses,2025-05
T00079722,2025-12-23,S1118,C012598,P0252,1,223.77,0.1,Card,No,223.77,22.38,201.39,128.87,72.52,Wales,Spectacle Frame,2025-12
T00079723,2025-01-03,S1043,C019932,P0152,1,315.08,0.0,Card,No,315.08,0.0,315.08,200.02,115.06,Midlands,Spectacle Frame,2025-01
T00079724,2026-08-23,S1016,C000073,P0151,1,52.81,0.0,Card,No,52.81,0.0,52.81,25.79,27.02,South East,Spectacle Frame,2026-08
T00079725,2025-02-03,S1084,C015271,P0066,1,114.56,0.05,Klarna,No,114.56,5.73,108.83,55.94,52.89,North East,Sunglasses,2025-02
T00079726,2025-09-14,S1030,C005356,P0156,1,221.18,0.15,Card,No,221.18,33.18,188.0,102.31,85.69,South West,Sunglasses,2025-09
T00079727,2026-04-28,S1084,C013675,P0278,1,37.12,0.0,Card,No,37.12,0.0,37.12,18.1,19.02,North East,Contact Lenses,2026-04
T00079728,2025-07-31,S1110,C001056,P0038,1,53.43,0.15,Card,No,53.43,8.01,45.42,21.96,23.46,Scotland,Contact Lenses,2025-07
T00079729,2025-02-09,S1021,C007405,P0201,1,118.81,0.05,Card,No,118.81,5.94,112.87,64.62,48.25,South East,Spectacle Frame,2025-02
T00079730,2026-04-02,S1074,C016589,P0210,1,9.05,0.0,Cash,No,9.05,0.0,9.05,5.93,3.12,Yorkshire,Lens Care,2026-04
T00079731,2025-08-01,S1089,C005427,P0098,1,34.88,0.0,Card,No,34.88,0.0,34.88,20.65,14.23,North East,Contact Lenses,2025-08
T00079732,2025-07-05,S1093,C006432,P0276,1,166.79,0.0,Card,No,166.79,0.0,166.79,108.68,58.11,North East,Sunglasses,2025-07
T00079733,2026-09-21,S1008,C001093,P0164,1,244.88,0.0,Klarna,No,244.88,0.0,244.88,126.39,118.49,London,Prescription Lens,2026-09
T00079734,2025-09-14,S1083,C008118,P0209,2,60.42,0.15,Card,No,120.84,18.13,102.71,51.38,51.33,Yorkshire,Contact Lenses,2025-09
T00079735,2025-09-18,S1116,C015194,P0254,1,164.34,0.0,Klarna,No,164.34,0.0,164.34,92.96,71.38,Wales,Prescription Lens,2025-09
T00079736,2025-10-05,S1121,C012601,P0089,1,58.18,0.0,Card,No,58.18,0.0,58.18,32.78,25.4,Wales,Contact Lenses,2025-10
T00079737,2026-09-23,S1112,C003370,P0276,1,166.79,0.05,Card,No,166.79,8.34,158.45,93.87,64.58,Wales,Sunglasses,2026-09
T00079738,2026-03-01,S1086,C013116,P0199,2,70.4,0.0,Card,No,140.8,0.0,140.8,85.76,55.04,North East,Contact Lenses,2026-03
T00079739,2026-04-30,S1046,C015029,P0213,1,62.83,0.1,Card,No,62.83,6.28,56.55,26.08,30.47,Midlands,Prescription Lens,2026-04
T00079740,2026-05-26,S1045,C010998,P0119,1,65.62,0.05,Card,No,65.62,3.28,62.34,31.23,31.11,Midlands,Contact Lenses,2026-05
T00079741,2026-11-16,S1005,C008739,P0194,1,218.25,0.0,Card,No,218.25,0.0,218.25,103.56,114.69,London,Prescription Lens,2026-11
T00079742,2026-06-11,S1050,C006042,P0026,2,225.37,0.1,Klarna,No,450.74,45.07,405.67,229.2,176.47,Midlands,Sunglasses,2026-06
T00079743,2025-07-17,S1104,C002534,P0117,1,38.3,0.15,Card,No,38.3,5.74,32.56,21.09,11.47,Scotland,Sunglasses,2025-07
T00079744,2025-01-19,S1082,C017823,P0194,1,218.25,0.0,Cash,No,218.25,0.0,218.25,136.93,81.32,Yorkshire,Prescription Lens,2025-01
T00079745,2025-12-27,S1015,C011541,P0243,1,133.81,0.1,Klarna,No,133.81,13.38,120.43,57.94,62.49,South East,Prescription Lens,2025-12
T00079746,2026-04-22,S1069,C000986,P0086,1,266.19,0.1,Klarna,No,266.19,26.62,239.57,129.94,109.63,Yorkshire,Sunglasses,2026-04
T00079747,2025-12-23,S1071,C010633,P0274,1,256.3,0.15,Cash,No,256.3,38.44,217.86,138.2,79.66,Yorkshire,Prescription Lens,2025-12
T00079748,2025-12-03,S1060,C018981,P0254,1,164.34,0.1,Card,No,164.34,16.43,147.91,93.45,54.46,North West,Prescription Lens,2025-12
T00079749,2026-01-09,S1013,C011398,P0088,1,40.32,0.1,Card,No,40.32,4.03,36.29,19.45,16.84,South East,Contact Lenses,2026-01
T00079750,2025-01-10,S1008,C019422,P0121,1,95.83,0.0,Cash,No,95.83,0.0,95.83,50.46,45.37,London,Spectacle Frame,2025-01
T00079751,2026-07-17,S1088,C011199,P0281,1,227.51,0.0,Cash,No,227.51,0.0,227.51,143.56,83.95,North East,Spectacle Frame,2026-07
T00079752,2026-04-17,S1053,C001794,P0280,2,23.37,0.15,Klarna,No,46.74,7.01,39.73,17.34,22.39,Midlands,Lens Care,2026-04
T00079753,2025-07-29,S1048,C014317,P0083,1,46.88,0.1,Card,No,46.88,4.69,42.19,19.83,22.36,Midlands,Prescription Lens,2025-07
T00079754,2026-08-31,S1056,C008561,P0075,1,181.9,0.05,Klarna,No,181.9,9.1,172.8,107.56,65.24,North West,Prescription Lens,2026-08
T00079755,2026-08-09,S1054,C012450,P0051,1,101.43,0.2,Card,No,101.43,20.29,81.14,44.75,36.39,North West,Spectacle Frame,2026-08
T00079756,2026-07-01,S1086,C015842,P0186,1,256.29,0.0,Card,No,256.29,0.0,256.29,170.07,86.22,North East,Sunglasses,2026-07
T00079757,2026-08-11,S1109,C002724,P0229,1,53.89,0.05,Gift Card,No,53.89,2.69,51.2,25.2,26.0,Scotland,Contact Lenses,2026-08
T00079758,2025-11-11,S1049,C014105,P0099,1,36.55,0.2,Klarna,No,36.55,7.31,29.24,19.32,9.92,Midlands,Contact Lenses,2025-11
T00079759,2025-01-09,S1052,C014376,P0074,1,173.78,0.0,Cash,No,173.78,0.0,173.78,100.35,73.43,Midlands,Prescription Lens,2025-01
T00079760,2026-03-18,S1121,C004955,P0058,3,52.43,0.05,Card,No,157.29,7.86,149.43,99.75,49.68,Wales,Contact Lenses,2026-03
T00079761,2026-03-08,S1015,C011270,P0291,1,61.71,0.05,Card,No,61.71,3.09,58.62,37.88,20.74,South East,Spectacle Frame,2026-03
T00079762,2026-10-30,S1101,C015681,P0073,1,65.69,0.0,Klarna,No,65.69,0.0,65.69,34.02,31.67,Scotland,Prescription Lens,2026-10
T00079763,2025-08-03,S1050,C006683,P0056,3,348.02,0.05,Klarna,No,1044.06,52.2,991.86,473.51,518.35,Midlands,Sunglasses,2025-08
T00079764,2025-06-04,S1102,C009949,P0297,1,71.67,0.05,Card,No,71.67,3.58,68.09,43.55,24.54,Scotland,Sunglasses,2025-06
T00079765,2026-02-23,S1091,C013272,P0274,1,256.3,0.0,Cash,No,256.3,0.0,256.3,126.52,129.78,North East,Prescription Lens,2026-02
T00079766,2026-09-14,S1065,C008618,P0250,1,10.41,0.05,Card,No,10.41,0.52,9.89,6.4,3.49,North West,Lens Care,2026-09
T00079767,2026-01-23,S1033,C018847,P0155,2,134.06,0.05,Card,No,268.12,13.41,254.71,167.69,87.02,South West,Prescription Lens,2026-01
T00079768,2025-10-17,S1035,C008692,P0113,1,170.96,0.05,Klarna,No,170.96,8.55,162.41,68.34,94.07,South West,Prescription Lens,2025-10
T00079769,2025-09-26,S1034,C007967,P0278,1,37.12,0.1,Cash,No,37.12,3.71,33.41,16.31,17.1,South West,Contact Lenses,2025-09
T00079770,2025-03-20,S1011,C017232,P0091,1,87.95,0.0,Card,No,87.95,0.0,87.95,45.4,42.55,South East,Spectacle Frame,2025-03
T00079771,2025-09-07,S1087,C009742,P0280,3,23.37,0.05,Card,No,70.11,3.51,66.6,32.23,34.37,North East,Lens Care,2025-09
T00079772,2026-10-26,S1110,C008691,P0194,1,218.25,0.05,Card,No,218.25,10.91,207.34,113.42,93.92,Scotland,Prescription Lens,2026-10
T00079773,2026-08-05,S1026,C007980,P0127,1,104.22,0.05,Klarna,No,104.22,5.21,99.01,46.48,52.53,South West,Sunglasses,2026-08
T00079774,2026-08-14,S1108,C003624,P0194,1,218.25,0.1,Cash,No,218.25,21.83,196.42,117.03,79.39,Scotland,Prescription Lens,2026-08
T00079775,2026-10-17,S1101,C011604,P0048,1,62.64,0.1,Card,No,62.64,6.26,56.38,30.61,25.77,Scotland,Contact Lenses,2026-10
T00079776,2026-03-26,S1103,C005585,P0221,1,232.21,0.05,Card,No,232.21,11.61,220.6,108.84,111.76,Scotland,Spectacle Frame,2026-03
T00079777,2025-03-29,S1048,C001953,P0075,1,181.9,0.0,Klarna,No,181.9,0.0,181.9,85.82,96.08,Midlands,Prescription Lens,2025-03
T00079778,2026-01-04,S1063,C013319,P0237,1,126.05,0.05,Card,No,126.05,6.3,119.75,56.25,63.5,North West,Sunglasses,2026-01
T00079779,2026-07-03,S1055,C002775,P0221,1,232.21,0.05,Klarna,No,232.21,11.61,220.6,95.42,125.18,North West,Spectacle Frame,2026-07
T00079780,2026-11-05,S1075,C015505,P0002,1,257.22,0.1,Gift Card,No,257.22,25.72,231.5,139.33,92.17,Yorkshire,Spectacle Frame,2026-11
T00079781,2025-04-26,S1121,C018542,P0240,1,7.39,0.05,Card,No,7.39,0.37,7.02,4.55,2.47,Wales,Lens Care,2025-04
T00079782,2026-04-08,S1067,C019534,P0260,2,23.72,0.15,Cash,No,47.44,7.12,40.32,23.61,16.71,North West,Lens Care,2026-04
T00079783,2025-07-21,S1076,C004397,P0136,1,117.37,0.0,Klarna,No,117.37,0.0,117.37,50.22,67.15,Yorkshire,Sunglasses,2025-07
T00079784,2025-04-17,S1070,C007991,P0023,1,108.92,0.0,Cash,No,108.92,0.0,108.92,71.05,37.87,Yorkshire,Prescription Lens,2025-04
T00079785,2025-01-25,S1097,C016370,P0285,1,128.26,0.05,Card,No,128.26,6.41,121.85,64.25,57.6,Scotland,Prescription Lens,2025-01
T00079786,2025-12-26,S1045,C013860,P0148,1,16.06,0.0,Cash,No,16.06,0.0,16.06,9.2,6.86,Midlands,Contact Lenses,2025-12
T00079787,2026-02-22,S1111,C009270,P0064,1,318.5,0.05,Cash,No,318.5,15.92,302.58,163.38,139.2,Wales,Prescription Lens,2026-02
T00079788,2025-09-18,S1085,C007725,P0022,1,308.67,0.05,Card,No,308.67,15.43,293.24,141.89,151.35,North East,Spectacle Frame,2025-09
T00079789,2025-02-27,S1114,C009215,P0177,1,179.2,0.0,Klarna,No,179.2,0.0,179.2,93.62,85.58,Wales,Sunglasses,2025-02
T00079790,2025-07-02,S1058,C009222,P0071,1,69.46,0.05,Card,No,69.46,3.47,65.99,28.97,37.02,North West,Spectacle Frame,2025-07
T00079791,2026-07-16,S1097,C007994,P0161,1,96.82,0.05,Card,No,96.82,4.84,91.98,54.91,37.07,Scotland,Spectacle Frame,2026-07
T00079792,2026-11-15,S1094,C011576,P0256,1,203.86,0.1,Cash,No,203.86,20.39,183.47,103.38,80.09,North East,Sunglasses,2026-11
T00079793,2025-06-12,S1082,C011920,P0209,1,60.42,0.1,Card,No,60.42,6.04,54.38,29.72,24.66,Yorkshire,Contact Lenses,2025-06
T00079794,2025-05-25,S1068,C018182,P0114,1,361.31,0.15,Klarna,No,361.31,54.2,307.11,207.22,99.89,North West,Prescription Lens,2025-05
T00079795,2025-12-21,S1023,C013487,P0072,1,394.27,0.05,Card,No,394.27,19.71,374.56,242.59,131.97,South East,Spectacle Frame,2025-12
T00079796,2025-11-18,S1077,C002858,P0029,1,65.45,0.05,Cash,No,65.45,3.27,62.18,41.53,20.65,Yorkshire,Contact Lenses,2025-11
